SalePrice,id
128003.55263157895,2749
134339.93684210526,2750
128157.01578947369,2751
232108.86315789472,2752
154192.54736842104,2753
197223.5157894737,2754
125846.0947368421,2755
96938.87368421053,2756
72659.9,2757
90072.27894736842,2758
157348.1052631579,2759
138249.7052631579,2760
146503.42105263157,2761
145738.94736842104,2762
191088.4105263158,2763
171142.36842105264,2764
264173.3052631579,2765
141297.76842105263,2766
91422.1052631579,2767
129703.82631578947,2768
123977.16315789474,2769
157899.75789473683,2770
122943.68421052632,2771
125326.71052631579,2772
142874.84736842106,2773
137781.7105263158,2774
133949.7210526316,2775
152519.15263157894,2776
152625.32105263157,2777
130469.81052631579,2778
122102.0,2779
110099.57894736843,2780
101902.42105263157,2781
101250.87894736842,2782
106481.5,2783
129167.15789473684,2784
139314.06842105262,2785
80229.78947368421,2786
119250.04210526316,2787
89198.86842105263,2788
222761.56315789474,2789
92193.7052631579,2790
118050.04210526316,2791
83965.43157894736,2792
176197.1894736842,2793
107295.95263157894,2794
118083.13157894737,2795
105421.48947368421,2796
184595.83684210526,2797
125817.6052631579,2798
120744.15263157895,2799
75302.26842105263,2800
113144.69473684211,2801
141993.25263157894,2802
152484.11052631578,2803
146033.2,2804
94216.76842105263,2805
94389.63157894737,2806
154765.41578947369,2807
149070.9842105263,2808
134576.8052631579,2809
131728.15789473685,2810
158834.16315789474,2811
145867.31578947368,2812
155904.23157894737,2813
159556.44736842104,2814
99078.0947368421,2815
257131.2947368421,2816
136536.9947368421,2817
132204.96315789473,2818
180955.73684210525,2819
133171.62105263158,2820
107257.87894736842,2821
189776.27368421052,2822
226263.9894736842,2823
175423.07894736843,2824
154128.73684210525,2825
131557.96315789473,2826
142026.84210526315,2827
209080.21578947367,2828
169541.94736842104,2829
231997.75789473683,2830
191158.46315789473,2831
217788.86842105264,2832
286784.6842105263,2833
217900.4947368421,2834
226949.82105263157,2835
194617.85263157895,2836
171828.43157894738,2837
144069.5,2838
185113.5157894737,2839
193325.37894736842,2840
202370.82631578948,2841
218932.62631578947,2842
150611.03157894738,2843
159353.52105263158,2844
125388.68421052632,2845
209090.24210526317,2846
198138.1894736842,2847
220900.74736842106,2848
210319.12631578947,2849
286665.6105263158,2850
238719.66315789474,2851
226377.9947368421,2852
234081.47894736842,2853
140432.94736842104,2854
196185.96842105262,2855
209669.17894736843,2856
190849.2210526316,2857
195860.14210526316,2858
141259.43157894738,2859
128591.1,2860
126581.47894736842,2861
195008.87368421053,2862
124663.04210526316,2863
263010.04210526316,2864
142400.6947368421,2865
136664.95789473684,2866
95799.97368421052,2867
113507.13157894737,2868
121799.53684210527,2869
158870.35789473684,2870
108911.08947368422,2871
64277.768421052635,2872
104488.21578947369,2873
142536.5894736842,2874
119902.30526315789,2875
158655.97368421053,2876
148061.96842105262,2877
168567.07368421054,2878
144517.02105263158,2879
108380.28421052631,2880
153804.04736842104,2881
162238.42105263157,2882
169031.0105263158,2883
181155.8052631579,2884
187358.7894736842,2885
203823.38947368422,2886
102736.57894736843,2887
129300.7,2888
66182.14736842105,2889
89591.16842105263,2890
137162.36842105264,2891
62150.38947368421,2892
110345.8894736842,2893
68085.08947368422,2894
314051.2894736842,2895
288615.15789473685,2896
195476.7894736842,2897
146489.45789473684,2898
232286.42631578946,2899
159816.05789473685,2900
186329.3052631579,2901
180014.18421052632,2902
341413.3526315789,2903
343582.83157894737,2904
118329.21578947369,2905
201954.06315789474,2906
116727.13157894737,2907
127191.66315789474,2908
146293.72631578948,2909
84107.93684210526,2910
85357.63157894737,2911
150536.25789473683,2912
88287.16315789474,2913
83777.8947368421,2914
84639.73684210527,2915
85341.37368421053,2916
149269.52105263158,2917
117036.57894736843,2918
230869.75263157894,2919
