PhraseId,Sentiment
171599,3
171600,3
171601,3
171602,3
171603,1
171604,3
171605,3
171606,3
171607,3
171608,3
171609,2
171610,2
171611,2
171612,2
171613,2
171614,1
171615,1
171616,4
171617,4
171618,4
171619,4
171620,1
171621,1
171622,1
171623,3
171624,3
171625,1
171626,3
171627,3
171628,1
171629,2
171630,3
171631,3
171632,1
171633,1
171634,2
171635,2
171636,1
171637,1
171638,1
171639,1
171640,2
171641,2
171642,1
171643,1
171644,1
171645,3
171646,3
171647,3
171648,1
171649,1
171650,1
171651,1
171652,1
171653,0
171654,1
171655,1
171656,1
171657,1
171658,1
171659,1
171660,1
171661,1
171662,1
171663,1
171664,1
171665,1
171666,1
171667,1
171668,1
171669,2
171670,2
171671,3
171672,1
171673,3
171674,3
171675,3
171676,3
171677,3
171678,3
171679,3
171680,1
171681,1
171682,1
171683,1
171684,3
171685,3
171686,3
171687,3
171688,3
171689,3
171690,1
171691,1
171692,3
171693,3
171694,3
171695,1
171696,3
171697,3
171698,1
171699,1
171700,1
171701,1
171702,1
171703,1
171704,1
171705,2
171706,1
171707,1
171708,1
171709,1
171710,2
171711,2
171712,2
171713,1
171714,1
171715,1
171716,1
171717,1
171718,1
171719,3
171720,3
171721,3
171722,1
171723,2
171724,2
171725,2
171726,2
171727,2
171728,3
171729,1
171730,1
171731,1
171732,2
171733,2
171734,1
171735,2
171736,1
171737,1
171738,1
171739,1
171740,1
171741,1
171742,1
171743,1
171744,3
171745,3
171746,2
171747,2
171748,3
171749,3
171750,3
171751,1
171752,1
171753,1
171754,3
171755,1
171756,1
171757,2
171758,1
171759,1
171760,3
171761,3
171762,3
171763,3
171764,3
171765,3
171766,3
171767,3
171768,3
171769,2
171770,3
171771,2
171772,2
171773,1
171774,2
171775,2
171776,2
171777,1
171778,1
171779,0
171780,0
171781,1
171782,1
171783,1
171784,1
171785,3
171786,3
171787,1
171788,1
171789,1
171790,1
171791,1
171792,3
171793,2
171794,1
171795,1
171796,1
171797,1
171798,2
171799,2
171800,2
171801,2
171802,2
171803,3
171804,1
171805,1
171806,1
171807,0
171808,1
171809,1
171810,2
171811,1
171812,1
171813,1
171814,1
171815,1
171816,3
171817,3
171818,1
171819,1
171820,3
171821,3
171822,1
171823,1
171824,1
171825,1
171826,1
171827,3
171828,3
171829,3
171830,3
171831,3
171832,3
171833,3
171834,3
171835,2
171836,2
171837,2
171838,3
171839,1
171840,3
171841,3
171842,3
171843,3
171844,3
171845,3
171846,3
171847,3
171848,1
171849,3
171850,3
171851,3
171852,3
171853,2
171854,1
171855,3
171856,3
171857,3
171858,1
171859,1
171860,2
171861,2
171862,2
171863,2
171864,2
171865,2
171866,1
171867,3
171868,1
171869,1
171870,1
171871,1
171872,3
171873,3
171874,1
171875,3
171876,3
171877,3
171878,3
171879,1
171880,1
171881,1
171882,1
171883,1
171884,3
171885,3
171886,3
171887,3
171888,3
171889,3
171890,3
171891,3
171892,3
171893,2
171894,3
171895,1
171896,1
171897,1
171898,1
171899,1
171900,3
171901,3
171902,3
171903,3
171904,3
171905,3
171906,3
171907,1
171908,1
171909,1
171910,3
171911,1
171912,1
171913,1
171914,3
171915,3
171916,3
171917,3
171918,1
171919,1
171920,1
171921,1
171922,1
171923,2
171924,2
171925,3
171926,4
171927,1
171928,1
171929,1
171930,3
171931,3
171932,1
171933,3
171934,3
171935,3
171936,0
171937,0
171938,0
171939,1
171940,2
171941,2
171942,3
171943,2
171944,2
171945,1
171946,1
171947,1
171948,1
171949,1
171950,1
171951,1
171952,1
171953,1
171954,1
171955,3
171956,1
171957,1
171958,1
171959,1
171960,1
171961,1
171962,3
171963,3
171964,2
171965,3
171966,3
171967,0
171968,0
171969,1
171970,1
171971,1
171972,0
171973,3
171974,1
171975,2
171976,3
171977,3
171978,3
171979,1
171980,1
171981,3
171982,1
171983,1
171984,3
171985,2
171986,3
171987,3
171988,3
171989,3
171990,2
171991,2
171992,2
171993,3
171994,1
171995,3
171996,3
171997,3
171998,3
171999,3
172000,1
172001,3
172002,3
172003,1
172004,1
172005,1
172006,3
172007,1
172008,1
172009,1
172010,1
172011,1
172012,1
172013,1
172014,1
172015,1
172016,1
172017,1
172018,1
172019,3
172020,1
172021,1
172022,1
172023,1
172024,1
172025,1
172026,2
172027,2
172028,1
172029,1
172030,1
172031,1
172032,1
172033,1
172034,1
172035,1
172036,1
172037,1
172038,1
172039,1
172040,1
172041,3
172042,1
172043,1
172044,3
172045,3
172046,2
172047,1
172048,1
172049,3
172050,1
172051,1
172052,3
172053,3
172054,3
172055,3
172056,1
172057,1
172058,1
172059,3
172060,3
172061,3
172062,3
172063,1
172064,1
172065,1
172066,1
172067,3
172068,1
172069,1
172070,1
172071,1
172072,1
172073,1
172074,1
172075,1
172076,3
172077,3
172078,3
172079,1
172080,1
172081,3
172082,3
172083,3
172084,3
172085,3
172086,3
172087,3
172088,3
172089,3
172090,3
172091,3
172092,3
172093,1
172094,2
172095,2
172096,2
172097,1
172098,1
172099,1
172100,1
172101,1
172102,0
172103,0
172104,0
172105,1
172106,1
172107,3
172108,3
172109,3
172110,1
172111,3
172112,1
172113,3
172114,3
172115,2
172116,2
172117,1
172118,1
172119,1
172120,1
172121,1
172122,1
172123,1
172124,1
172125,3
172126,3
172127,1
172128,1
172129,3
172130,1
172131,3
172132,3
172133,3
172134,3
172135,3
172136,3
172137,1
172138,1
172139,1
172140,3
172141,3
172142,3
172143,1
172144,1
172145,1
172146,3
172147,3
172148,4
172149,2
172150,2
172151,3
172152,1
172153,3
172154,3
172155,3
172156,3
172157,3
172158,3
172159,3
172160,4
172161,4
172162,4
172163,2
172164,2
172165,2
172166,2
172167,2
172168,1
172169,2
172170,3
172171,3
172172,1
172173,1
172174,2
172175,2
172176,2
172177,2
172178,2
172179,3
172180,3
172181,2
172182,1
172183,1
172184,3
172185,3
172186,1
172187,1
172188,3
172189,3
172190,2
172191,2
172192,2
172193,3
172194,3
172195,2
172196,2
172197,3
172198,1
172199,3
172200,1
172201,1
172202,1
172203,1
172204,3
172205,3
172206,3
172207,3
172208,3
172209,3
172210,3
172211,1
172212,1
172213,1
172214,1
172215,2
172216,1
172217,1
172218,1
172219,1
172220,1
172221,1
172222,1
172223,1
172224,1
172225,3
172226,1
172227,1
172228,1
172229,1
172230,1
172231,1
172232,1
172233,1
172234,2
172235,2
172236,1
172237,1
172238,1
172239,2
172240,2
172241,3
172242,3
172243,3
172244,3
172245,3
172246,3
172247,3
172248,2
172249,2
172250,3
172251,3
172252,2
172253,2
172254,2
172255,3
172256,1
172257,3
172258,3
172259,3
172260,1
172261,1
172262,1
172263,1
172264,3
172265,3
172266,3
172267,3
172268,2
172269,1
172270,1
172271,3
172272,3
172273,1
172274,1
172275,1
172276,1
172277,3
172278,3
172279,3
172280,1
172281,2
172282,3
172283,3
172284,1
172285,0
172286,1
172287,1
172288,3
172289,3
172290,3
172291,3
172292,3
172293,3
172294,2
172295,2
172296,3
172297,2
172298,1
172299,1
172300,1
172301,1
172302,1
172303,1
172304,1
172305,0
172306,0
172307,0
172308,0
172309,1
172310,0
172311,0
172312,1
172313,1
172314,1
172315,1
172316,1
172317,1
172318,2
172319,1
172320,1
172321,1
172322,1
172323,1
172324,3
172325,3
172326,3
172327,3
172328,1
172329,1
172330,1
172331,1
172332,1
172333,1
172334,1
172335,1
172336,1
172337,1
172338,1
172339,1
172340,1
172341,1
172342,1
172343,1
172344,1
172345,1
172346,1
172347,1
172348,3
172349,2
172350,1
172351,1
172352,1
172353,0
172354,1
172355,1
172356,1
172357,1
172358,1
172359,1
172360,1
172361,1
172362,3
172363,3
172364,3
172365,3
172366,3
172367,3
172368,3
172369,3
172370,1
172371,1
172372,1
172373,1
172374,3
172375,2
172376,2
172377,1
172378,1
172379,1
172380,1
172381,2
172382,1
172383,1
172384,1
172385,1
172386,1
172387,1
172388,1
172389,1
172390,1
172391,4
172392,2
172393,2
172394,2
172395,2
172396,1
172397,3
172398,3
172399,3
172400,3
172401,3
172402,2
172403,2
172404,1
172405,1
172406,3
172407,3
172408,3
172409,3
172410,2
172411,2
172412,3
172413,3
172414,3
172415,3
172416,3
172417,3
172418,3
172419,4
172420,1
172421,1
172422,2
172423,1
172424,1
172425,1
172426,1
172427,1
172428,1
172429,1
172430,3
172431,3
172432,1
172433,1
172434,2
172435,3
172436,3
172437,3
172438,3
172439,2
172440,2
172441,2
172442,1
172443,1
172444,1
172445,3
172446,3
172447,3
172448,2
172449,1
172450,3
172451,3
172452,3
172453,3
172454,3
172455,3
172456,3
172457,3
172458,3
172459,3
172460,1
172461,3
172462,3
172463,3
172464,3
172465,3
172466,3
172467,2
172468,3
172469,2
172470,1
172471,2
172472,2
172473,3
172474,3
172475,3
172476,1
172477,3
172478,3
172479,1
172480,1
172481,1
172482,1
172483,1
172484,2
172485,2
172486,1
172487,1
172488,1
172489,2
172490,2
172491,3
172492,3
172493,1
172494,1
172495,2
172496,2
172497,3
172498,1
172499,1
172500,2
172501,1
172502,2
172503,2
172504,3
172505,3
172506,3
172507,3
172508,1
172509,1
172510,1
172511,1
172512,1
172513,1
172514,3
172515,1
172516,1
172517,1
172518,1
172519,1
172520,1
172521,3
172522,3
172523,3
172524,3
172525,3
172526,3
172527,3
172528,3
172529,3
172530,3
172531,3
172532,1
172533,1
172534,1
172535,1
172536,1
172537,1
172538,1
172539,1
172540,1
172541,1
172542,1
172543,1
172544,1
172545,2
172546,1
172547,1
172548,1
172549,1
172550,3
172551,3
172552,3
172553,3
172554,3
172555,3
172556,3
172557,3
172558,3
172559,3
172560,3
172561,3
172562,3
172563,3
172564,3
172565,3
172566,2
172567,2
172568,2
172569,2
172570,2
172571,2
172572,3
172573,3
172574,3
172575,3
172576,3
172577,3
172578,1
172579,3
172580,3
172581,3
172582,4
172583,3
172584,3
172585,2
172586,2
172587,2
172588,1
172589,1
172590,1
172591,1
172592,1
172593,3
172594,3
172595,2
172596,3
172597,3
172598,3
172599,2
172600,2
172601,2
172602,2
172603,1
172604,2
172605,1
172606,1
172607,1
172608,1
172609,1
172610,1
172611,1
172612,1
172613,2
172614,2
172615,1
172616,1
172617,1
172618,1
172619,2
172620,3
172621,3
172622,3
172623,1
172624,3
172625,3
172626,3
172627,3
172628,3
172629,3
172630,3
172631,3
172632,3
172633,2
172634,3
172635,3
172636,3
172637,3
172638,3
172639,3
172640,3
172641,1
172642,1
172643,3
172644,3
172645,1
172646,1
172647,3
172648,3
172649,3
172650,3
172651,1
172652,1
172653,1
172654,1
172655,1
172656,3
172657,3
172658,3
172659,3
172660,3
172661,3
172662,3
172663,3
172664,3
172665,3
172666,3
172667,3
172668,3
172669,1
172670,4
172671,4
172672,4
172673,4
172674,1
172675,1
172676,1
172677,3
172678,3
172679,3
172680,3
172681,3
172682,1
172683,1
172684,1
172685,1
172686,1
172687,1
172688,3
172689,3
172690,3
172691,1
172692,2
172693,2
172694,2
172695,1
172696,1
172697,1
172698,1
172699,0
172700,1
172701,1
172702,1
172703,1
172704,1
172705,1
172706,1
172707,1
172708,1
172709,1
172710,1
172711,1
172712,1
172713,1
172714,1
172715,3
172716,1
172717,2
172718,2
172719,1
172720,2
172721,1
172722,2
172723,2
172724,2
172725,3
172726,3
172727,2
172728,2
172729,2
172730,2
172731,1
172732,1
172733,1
172734,1
172735,1
172736,1
172737,1
172738,1
172739,1
172740,2
172741,3
172742,3
172743,2
172744,2
172745,0
172746,2
172747,3
172748,3
172749,4
172750,3
172751,3
172752,4
172753,1
172754,3
172755,3
172756,2
172757,3
172758,2
172759,3
172760,3
172761,1
172762,3
172763,3
172764,3
172765,3
172766,1
172767,1
172768,1
172769,3
172770,3
172771,3
172772,3
172773,3
172774,3
172775,3
172776,2
172777,3
172778,1
172779,3
172780,3
172781,3
172782,3
172783,3
172784,3
172785,3
172786,3
172787,1
172788,1
172789,3
172790,3
172791,1
172792,1
172793,1
172794,1
172795,3
172796,3
172797,1
172798,2
172799,2
172800,2
172801,2
172802,1
172803,1
172804,1
172805,1
172806,1
172807,1
172808,1
172809,2
172810,3
172811,2
172812,2
172813,3
172814,3
172815,1
172816,3
172817,2
172818,2
172819,4
172820,1
172821,1
172822,1
172823,1
172824,4
172825,3
172826,3
172827,1
172828,1
172829,1
172830,1
172831,1
172832,2
172833,2
172834,3
172835,3
172836,1
172837,1
172838,2
172839,2
172840,3
172841,1
172842,3
172843,3
172844,3
172845,3
172846,3
172847,3
172848,2
172849,2
172850,2
172851,1
172852,2
172853,1
172854,1
172855,1
172856,3
172857,4
172858,1
172859,4
172860,2
172861,2
172862,2
172863,2
172864,1
172865,2
172866,3
172867,2
172868,2
172869,2
172870,1
172871,2
172872,1
172873,1
172874,3
172875,3
172876,3
172877,1
172878,1
172879,1
172880,2
172881,2
172882,2
172883,2
172884,2
172885,2
172886,2
172887,2
172888,2
172889,2
172890,1
172891,1
172892,1
172893,3
172894,3
172895,3
172896,3
172897,3
172898,1
172899,2
172900,1
172901,2
172902,2
172903,2
172904,1
172905,1
172906,1
172907,1
172908,1
172909,1
172910,2
172911,1
172912,1
172913,2
172914,2
172915,2
172916,3
172917,3
172918,3
172919,1
172920,3
172921,3
172922,3
172923,1
172924,2
172925,2
172926,2
172927,1
172928,1
172929,2
172930,2
172931,2
172932,3
172933,3
172934,1
172935,1
172936,1
172937,1
172938,1
172939,1
172940,1
172941,1
172942,2
172943,2
172944,3
172945,1
172946,1
172947,1
172948,1
172949,1
172950,1
172951,3
172952,0
172953,0
172954,0
172955,2
172956,2
172957,2
172958,2
172959,2
172960,2
172961,3
172962,1
172963,3
172964,1
172965,1
172966,1
172967,1
172968,1
172969,3
172970,3
172971,3
172972,3
172973,3
172974,1
172975,1
172976,1
172977,1
172978,1
172979,1
172980,1
172981,1
172982,1
172983,1
172984,1
172985,1
172986,1
172987,1
172988,1
172989,1
172990,1
172991,1
172992,1
172993,1
172994,1
172995,1
172996,1
172997,1
172998,1
172999,1
173000,1
173001,1
173002,1
173003,1
173004,2
173005,3
173006,3
173007,3
173008,3
173009,1
173010,1
173011,3
173012,3
173013,1
173014,1
173015,1
173016,1
173017,1
173018,1
173019,2
173020,1
173021,1
173022,1
173023,1
173024,1
173025,1
173026,3
173027,3
173028,3
173029,3
173030,3
173031,3
173032,3
173033,3
173034,1
173035,2
173036,2
173037,2
173038,2
173039,3
173040,3
173041,1
173042,1
173043,3
173044,3
173045,1
173046,1
173047,1
173048,1
173049,1
173050,1
173051,2
173052,1
173053,1
173054,1
173055,1
173056,1
173057,1
173058,1
173059,1
173060,1
173061,3
173062,3
173063,3
173064,3
173065,1
173066,1
173067,3
173068,3
173069,3
173070,1
173071,1
173072,1
173073,1
173074,1
173075,1
173076,1
173077,1
173078,1
173079,1
173080,1
173081,1
173082,2
173083,1
173084,1
173085,1
173086,2
173087,2
173088,2
173089,2
173090,1
173091,1
173092,2
173093,2
173094,3
173095,1
173096,1
173097,1
173098,3
173099,3
173100,3
173101,3
173102,3
173103,3
173104,3
173105,3
173106,1
173107,1
173108,1
173109,1
173110,1
173111,1
173112,1
173113,3
173114,1
173115,3
173116,3
173117,3
173118,3
173119,1
173120,1
173121,1
173122,1
173123,1
173124,1
173125,1
173126,1
173127,1
173128,1
173129,1
173130,1
173131,1
173132,2
173133,2
173134,2
173135,2
173136,1
173137,1
173138,1
173139,1
173140,1
173141,1
173142,3
173143,1
173144,1
173145,1
173146,3
173147,3
173148,3
173149,3
173150,3
173151,3
173152,3
173153,3
173154,3
173155,3
173156,1
173157,1
173158,1
173159,3
173160,1
173161,1
173162,1
173163,1
173164,3
173165,1
173166,3
173167,3
173168,2
173169,1
173170,3
173171,1
173172,1
173173,1
173174,1
173175,1
173176,3
173177,1
173178,3
173179,3
173180,3
173181,3
173182,3
173183,1
173184,1
173185,1
173186,1
173187,3
173188,3
173189,2
173190,2
173191,1
173192,2
173193,2
173194,2
173195,2
173196,3
173197,3
173198,3
173199,1
173200,3
173201,3
173202,3
173203,2
173204,2
173205,1
173206,2
173207,2
173208,2
173209,2
173210,1
173211,3
173212,3
173213,3
173214,1
173215,1
173216,3
173217,0
173218,0
173219,1
173220,1
173221,1
173222,3
173223,2
173224,2
173225,2
173226,1
173227,1
173228,1
173229,3
173230,3
173231,1
173232,1
173233,1
173234,3
173235,3
173236,3
173237,3
173238,1
173239,3
173240,2
173241,2
173242,2
173243,2
173244,1
173245,2
173246,3
173247,3
173248,2
173249,1
173250,3
173251,3
173252,3
173253,1
173254,1
173255,1
173256,3
173257,1
173258,1
173259,1
173260,1
173261,1
173262,2
173263,1
173264,3
173265,1
173266,2
173267,2
173268,1
173269,1
173270,1
173271,1
173272,2
173273,2
173274,1
173275,2
173276,2
173277,2
173278,1
173279,1
173280,3
173281,3
173282,1
173283,1
173284,1
173285,2
173286,2
173287,1
173288,2
173289,2
173290,2
173291,2
173292,2
173293,2
173294,2
173295,2
173296,2
173297,2
173298,2
173299,2
173300,1
173301,1
173302,1
173303,1
173304,1
173305,1
173306,3
173307,3
173308,3
173309,4
173310,3
173311,3
173312,3
173313,2
173314,2
173315,3
173316,1
173317,3
173318,3
173319,2
173320,2
173321,1
173322,1
173323,2
173324,3
173325,3
173326,3
173327,3
173328,1
173329,1
173330,3
173331,3
173332,3
173333,3
173334,2
173335,3
173336,3
173337,3
173338,3
173339,1
173340,1
173341,1
173342,1
173343,1
173344,1
173345,1
173346,1
173347,1
173348,1
173349,1
173350,1
173351,1
173352,1
173353,1
173354,1
173355,1
173356,1
173357,1
173358,1
173359,1
173360,3
173361,3
173362,2
173363,2
173364,1
173365,1
173366,1
173367,1
173368,3
173369,3
173370,1
173371,1
173372,3
173373,3
173374,3
173375,2
173376,1
173377,1
173378,1
173379,1
173380,1
173381,1
173382,1
173383,1
173384,1
173385,1
173386,1
173387,1
173388,1
173389,1
173390,2
173391,2
173392,1
173393,1
173394,1
173395,1
173396,1
173397,1
173398,1
173399,1
173400,1
173401,1
173402,1
173403,1
173404,1
173405,1
173406,1
173407,1
173408,1
173409,1
173410,1
173411,2
173412,1
173413,1
173414,1
173415,1
173416,2
173417,2
173418,2
173419,2
173420,1
173421,3
173422,3
173423,3
173424,3
173425,3
173426,1
173427,1
173428,3
173429,3
173430,3
173431,3
173432,3
173433,3
173434,3
173435,1
173436,3
173437,1
173438,3
173439,2
173440,2
173441,2
173442,2
173443,2
173444,2
173445,2
173446,1
173447,1
173448,1
173449,1
173450,1
173451,1
173452,1
173453,1
173454,1
173455,1
173456,1
173457,1
173458,2
173459,2
173460,1
173461,0
173462,0
173463,1
173464,3
173465,3
173466,2
173467,2
173468,1
173469,1
173470,3
173471,3
173472,3
173473,2
173474,1
173475,2
173476,2
173477,2
173478,1
173479,3
173480,3
173481,3
173482,1
173483,0
173484,3
173485,3
173486,0
173487,3
173488,3
173489,1
173490,3
173491,3
173492,3
173493,3
173494,3
173495,3
173496,2
173497,2
173498,3
173499,3
173500,2
173501,2
173502,1
173503,1
173504,1
173505,1
173506,1
173507,1
173508,1
173509,1
173510,3
173511,1
173512,1
173513,1
173514,3
173515,3
173516,3
173517,3
173518,3
173519,3
173520,3
173521,1
173522,1
173523,1
173524,3
173525,3
173526,3
173527,3
173528,1
173529,3
173530,3
173531,3
173532,1
173533,1
173534,1
173535,1
173536,1
173537,3
173538,3
173539,3
173540,3
173541,3
173542,3
173543,0
173544,0
173545,4
173546,2
173547,2
173548,4
173549,4
173550,1
173551,1
173552,1
173553,1
173554,3
173555,0
173556,1
173557,1
173558,4
173559,4
173560,4
173561,4
173562,4
173563,4
173564,4
173565,2
173566,2
173567,2
173568,2
173569,3
173570,3
173571,3
173572,1
173573,3
173574,1
173575,3
173576,3
173577,3
173578,3
173579,2
173580,2
173581,1
173582,1
173583,1
173584,1
173585,3
173586,2
173587,1
173588,1
173589,1
173590,1
173591,1
173592,3
173593,1
173594,3
173595,1
173596,1
173597,1
173598,3
173599,3
173600,3
173601,3
173602,3
173603,3
173604,1
173605,3
173606,3
173607,2
173608,2
173609,2
173610,2
173611,3
173612,3
173613,1
173614,3
173615,3
173616,3
173617,3
173618,1
173619,1
173620,1
173621,1
173622,1
173623,1
173624,1
173625,1
173626,1
173627,1
173628,1
173629,1
173630,1
173631,1
173632,1
173633,1
173634,2
173635,2
173636,1
173637,1
173638,1
173639,1
173640,1
173641,1
173642,1
173643,1
173644,1
173645,1
173646,1
173647,1
173648,1
173649,1
173650,1
173651,1
173652,1
173653,1
173654,1
173655,1
173656,1
173657,1
173658,1
173659,3
173660,3
173661,2
173662,2
173663,1
173664,1
173665,1
173666,1
173667,1
173668,1
173669,1
173670,1
173671,1
173672,1
173673,3
173674,3
173675,3
173676,4
173677,4
173678,2
173679,2
173680,2
173681,1
173682,1
173683,1
173684,1
173685,0
173686,1
173687,1
173688,1
173689,1
173690,1
173691,1
173692,1
173693,1
173694,1
173695,1
173696,1
173697,1
173698,1
173699,3
173700,3
173701,1
173702,1
173703,2
173704,2
173705,2
173706,2
173707,2
173708,1
173709,2
173710,2
173711,3
173712,1
173713,3
173714,3
173715,3
173716,3
173717,1
173718,3
173719,3
173720,3
173721,1
173722,3
173723,3
173724,1
173725,1
173726,1
173727,1
173728,1
173729,1
173730,1
173731,1
173732,1
173733,1
173734,1
173735,1
173736,1
173737,1
173738,3
173739,3
173740,3
173741,3
173742,1
173743,1
173744,1
173745,1
173746,1
173747,1
173748,1
173749,0
173750,1
173751,1
173752,2
173753,2
173754,1
173755,1
173756,1
173757,1
173758,1
173759,1
173760,0
173761,2
173762,1
173763,2
173764,2
173765,2
173766,1
173767,2
173768,3
173769,3
173770,3
173771,3
173772,1
173773,1
173774,1
173775,1
173776,1
173777,1
173778,2
173779,2
173780,0
173781,0
173782,0
173783,0
173784,3
173785,3
173786,1
173787,1
173788,1
173789,1
173790,1
173791,3
173792,3
173793,1
173794,3
173795,1
173796,1
173797,0
173798,0
173799,0
173800,1
173801,1
173802,1
173803,1
173804,1
173805,1
173806,1
173807,1
173808,1
173809,1
173810,1
173811,1
173812,1
173813,0
173814,0
173815,1
173816,1
173817,1
173818,1
173819,1
173820,1
173821,1
173822,1
173823,2
173824,0
173825,1
173826,1
173827,1
173828,3
173829,3
173830,3
173831,3
173832,3
173833,1
173834,1
173835,1
173836,1
173837,3
173838,3
173839,1
173840,3
173841,1
173842,1
173843,1
173844,1
173845,2
173846,2
173847,2
173848,2
173849,2
173850,2
173851,2
173852,1
173853,1
173854,1
173855,3
173856,3
173857,1
173858,1
173859,3
173860,1
173861,1
173862,1
173863,1
173864,1
173865,3
173866,3
173867,1
173868,3
173869,2
173870,1
173871,1
173872,1
173873,2
173874,1
173875,1
173876,1
173877,1
173878,1
173879,1
173880,3
173881,1
173882,1
173883,1
173884,1
173885,0
173886,0
173887,1
173888,0
173889,0
173890,0
173891,1
173892,1
173893,1
173894,1
173895,1
173896,1
173897,1
173898,1
173899,1
173900,1
173901,0
173902,0
173903,0
173904,0
173905,1
173906,1
173907,1
173908,2
173909,2
173910,2
173911,2
173912,1
173913,1
173914,1
173915,1
173916,1
173917,1
173918,1
173919,1
173920,2
173921,1
173922,1
173923,1
173924,1
173925,1
173926,1
173927,1
173928,1
173929,1
173930,1
173931,1
173932,1
173933,2
173934,3
173935,0
173936,0
173937,1
173938,0
173939,0
173940,0
173941,0
173942,0
173943,3
173944,3
173945,0
173946,1
173947,1
173948,1
173949,1
173950,1
173951,1
173952,1
173953,3
173954,3
173955,3
173956,3
173957,3
173958,3
173959,3
173960,3
173961,1
173962,1
173963,1
173964,1
173965,1
173966,2
173967,2
173968,2
173969,2
173970,3
173971,3
173972,2
173973,3
173974,3
173975,3
173976,3
173977,3
173978,2
173979,3
173980,1
173981,1
173982,1
173983,1
173984,1
173985,1
173986,1
173987,1
173988,1
173989,1
173990,1
173991,1
173992,1
173993,4
173994,3
173995,3
173996,1
173997,1
173998,1
173999,2
174000,1
174001,1
174002,0
174003,3
174004,3
174005,0
174006,1
174007,1
174008,1
174009,1
174010,1
174011,1
174012,1
174013,1
174014,1
174015,1
174016,2
174017,2
174018,3
174019,2
174020,1
174021,2
174022,0
174023,0
174024,1
174025,1
174026,1
174027,1
174028,1
174029,3
174030,3
174031,3
174032,3
174033,3
174034,3
174035,3
174036,1
174037,3
174038,1
174039,1
174040,2
174041,1
174042,3
174043,0
174044,1
174045,0
174046,0
174047,1
174048,1
174049,1
174050,1
174051,1
174052,1
174053,3
174054,1
174055,2
174056,1
174057,1
174058,1
174059,1
174060,1
174061,1
174062,2
174063,1
174064,2
174065,2
174066,2
174067,2
174068,2
174069,2
174070,2
174071,2
174072,1
174073,1
174074,2
174075,1
174076,2
174077,3
174078,3
174079,3
174080,1
174081,1
174082,1
174083,1
174084,3
174085,3
174086,3
174087,3
174088,1
174089,1
174090,1
174091,3
174092,3
174093,3
174094,3
174095,1
174096,1
174097,1
174098,1
174099,1
174100,1
174101,1
174102,1
174103,1
174104,3
174105,1
174106,3
174107,2
174108,2
174109,2
174110,1
174111,1
174112,3
174113,3
174114,3
174115,3
174116,3
174117,2
174118,1
174119,1
174120,3
174121,1
174122,3
174123,1
174124,3
174125,1
174126,1
174127,1
174128,1
174129,1
174130,1
174131,1
174132,1
174133,3
174134,3
174135,3
174136,3
174137,3
174138,3
174139,2
174140,2
174141,2
174142,3
174143,3
174144,3
174145,3
174146,1
174147,3
174148,2
174149,2
174150,1
174151,1
174152,1
174153,1
174154,1
174155,1
174156,1
174157,1
174158,1
174159,1
174160,3
174161,3
174162,3
174163,1
174164,1
174165,2
174166,2
174167,3
174168,3
174169,3
174170,2
174171,3
174172,1
174173,1
174174,1
174175,2
174176,1
174177,1
174178,0
174179,0
174180,0
174181,1
174182,1
174183,1
174184,3
174185,3
174186,3
174187,3
174188,2
174189,2
174190,1
174191,1
174192,1
174193,3
174194,1
174195,1
174196,3
174197,1
174198,2
174199,2
174200,3
174201,1
174202,1
174203,1
174204,1
174205,1
174206,1
174207,3
174208,3
174209,3
174210,1
174211,2
174212,2
174213,2
174214,1
174215,1
174216,1
174217,1
174218,0
174219,1
174220,1
174221,1
174222,3
174223,1
174224,1
174225,1
174226,1
174227,1
174228,3
174229,3
174230,1
174231,1
174232,1
174233,2
174234,1
174235,1
174236,1
174237,1
174238,1
174239,1
174240,1
174241,1
174242,1
174243,2
174244,2
174245,1
174246,1
174247,1
174248,1
174249,4
174250,4
174251,1
174252,1
174253,1
174254,2
174255,3
174256,2
174257,2
174258,1
174259,2
174260,2
174261,1
174262,3
174263,3
174264,3
174265,3
174266,3
174267,1
174268,1
174269,1
174270,1
174271,1
174272,1
174273,1
174274,1
174275,3
174276,3
174277,3
174278,3
174279,3
174280,3
174281,2
174282,2
174283,2
174284,1
174285,2
174286,1
174287,1
174288,1
174289,3
174290,3
174291,3
174292,3
174293,3
174294,1
174295,3
174296,3
174297,3
174298,3
174299,3
174300,3
174301,1
174302,3
174303,3
174304,3
174305,3
174306,1
174307,0
174308,3
174309,3
174310,1
174311,1
174312,1
174313,1
174314,1
174315,1
174316,1
174317,1
174318,1
174319,1
174320,1
174321,1
174322,1
174323,1
174324,1
174325,2
174326,0
174327,2
174328,2
174329,1
174330,0
174331,0
174332,0
174333,1
174334,2
174335,2
174336,2
174337,1
174338,1
174339,1
174340,3
174341,3
174342,1
174343,1
174344,3
174345,3
174346,3
174347,3
174348,3
174349,1
174350,1
174351,3
174352,3
174353,3
174354,3
174355,3
174356,3
174357,1
174358,3
174359,3
174360,3
174361,1
174362,1
174363,2
174364,1
174365,1
174366,3
174367,1
174368,1
174369,1
174370,3
174371,3
174372,3
174373,3
174374,3
174375,3
174376,1
174377,1
174378,2
174379,2
174380,2
174381,1
174382,1
174383,1
174384,1
174385,1
174386,1
174387,1
174388,1
174389,1
174390,1
174391,1
174392,1
174393,1
174394,1
174395,1
